csg_id	title	author	year	publisher	link
3442	Miontuairiscí an Chéad Dála 1919-1921	Dáil Éireann	1921	Dáil Éireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3442
371	Misceallanea		1875	(B.Á.C.: An Cumann le Béaloideas Éireann, 1938)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=371
2521	Miscellany of the Celtic Society		1614	(B.Á.C.: The Celtic Society, 1849)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2521
2749	Mo Sgéal Féin	Ua Laoghaire, Peadar, An tAthair	1915	Brún & Nuallán	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2749
1933	Mo Thruaighe mar Tá Éire	Céitinn, Seathrún	1645	(B.Á.C.: NUI, 1956-1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1933
2062	Moladh an Tobac		1779	(B.Á.C.: Coiste Fhéilscríbhinn Thomáis de Bhaldraithe, 1986)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2062
1968	Moladh ar Ailín Mac Dubhghaill		1652	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1968
1950	Moladh Mná Gaoil		1727	(B.Á.C.: NUI, 1964-1966)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1950
2239	Moladh na gCúigí	Anaithnid	1785	(Má Nuad: Cuallacht Chuilm Cille, 1934)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2239
2831	Muinntear na Tuatha	Ó Dubhghaill, Séamus 1855-1929	1921	Gill, M.H. & Son, Ltd	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2831
514	Music has Ended: The Death of a Harper	Anaithnid	1600	(B.Á.C.: I.A.B., 1991)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=514
2016	A Natal Poem for Daniel O'Connell	Anaithnid	1838	(B.Á.C.: NUI, 1993)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2016
368	A Northern Medley	Anaithnid	1830	(B.Á.C.: An Cumann le Béaloideas Éireann, 1933)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=368
2403	Na Caisidigh agus a gCuid Filíochta		1773	(B.Á.C.: O.S., l938)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2403
312	Na Cheithre Soisgéil as an Tiomna Nua	Aistrithe ag an Athair Peadar Ua Laoghaire	1915	Muintir na Leabhar Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=312
2235	Na hAointe Órdha	Anaithnid	1800	(Má Nuad: Cuallacht Chuilm Cille, 1931)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2235
2751	Niamh	Ó Laoghaire, Peadar, An tAthair	1910	Brún agus Ó Nualláin, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2751
519	Notes and Comments	Anaithnid	1810	(Muineachán: Cumann Seanchais Chlochair, 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=519
2815	Notes on Irish Words and Usages	Ó Laoghaire, Peadar, An t-Ath.	1926	Browne and Nolan Limited	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2815
2021	Notula Patriciana	Ó Cléirigh, Micheál	1627	(B.Á.C.: NUI, 1993)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2021
3296	Nua-Dhánta	Gógan, Liam S.	1919	Maunsel agus a Chomhlucht Teo.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3296
2433	Nua-Dhuanaire I	Fear Flatha Ó Gnímh	1613	(B.Á.C.: I.A.B., 1971)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2433
2434	Nua-Dhuanaire II		1700	(B.Á.C.: I.A.B., 1976)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2434
2435	Nua-Dhuanaire III		1852	(B.Á.C.: I.A.B., 1978)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2435
3276	Nuaidheachteóireacht ar Muir	Ua Concheanainn, Tomás	1911	Gill, M. H. agus a mhac, Teór.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3276
2006	An Ornamental Device in Irish Verse		1677	(B.Á.C.: NUI, 1989)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2006
1922	Ó Dálaigh Fionn cct.	Ó Caoimh, Eoghan	1709	(B.Á.C.: NUI, 1946)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1922
2336	O'Davoren Deed	Buíon Údar	1606	(Luimneach: North Munster Archaeological Society, 1912)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2336
3320	Official Correspondence Relating to the Peace Negotiations, June-September 1921	De Valera, Eamon	1921	Dáil Éireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3320
2249	Óg Á Chaoineadh	Anaithnid	1807	(Má Nuad: Cuallacht Chuilm Cille, 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2249
2245	Oideas an Leagha don Othar	Anaithnid	1780	(Má Nuad: Cuallacht Chuilm Cille, 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2245
4089	Oidhche Áirneáil i dTír Chonaill	Enrí Ó Muirgheasa	1924	Preas Dhún Dealgan	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4089
293	Oidhche ar Bharr Tuinne agus Scéalta Eile	Renascence, aistrithe ag Nioclás Tóibín	1924	Cualacht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=293
3413	Oidhe Chloinne Tuireann(Fate of the Children of Tuireann, The)	Féach bail. / eag.	1889	Gill, M. H. and Son	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3413
3412	Oidhe Chloinne Uisnigh	In eagar ag R. O'Duffy	1898	Gill, M. H. and Son (do SPIL)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3412
2861	Oighreacht Róisín	Ó Séaghdha, Pádraig	1910	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2861
2085	Olc mo thuars sonn ó Lundain		1626	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2085
521	On Father Francis Mac Mahon	Moore, Séamus P.	1757	(Muineachán: Cumann Seanchais Chlochair, 1956)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=521
4194	On the Qualitees, Maners and Kunnynge of a Surgean	Anaithnid	1600	(Halle: Niemeyer Verlag, 1930)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4194
3598	Ór-sgeul an Chreidimh	Craig, J. P.	1911	Craig, D. G. & Co.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3598
374	Orlando agus Melóra	Anaithnid	1679	(B.Á.C.: An Cumann le Béaloideas Éireann, 1946)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=374
367	Órtha ó Chonndae Aontroma		1857	(B.Á.C.: An Cumann le Béaloideas Éireann, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=367
506	Ovid's 'Remedia Amoris'	Ó Niallainn, Tomás	1823	(B.Á.C.: I.A.B., 1984)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=506
1998	Ovid, an Macalla agus Cearbhall Ó Dálaigh		1603	(B.Á.C.: NUI, 1982-1983)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1998
2914	A Pastoral Instruction in the Irish Language	Anaithnid	1794	(Trá Lí: The Kerry People, 1912)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2914
2320	A Paul Street Poem, c.1760		1760	(Corcaigh: Cumann Staire agus Seandálaíochta Chorcaí, 1988)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2320
2058	A Poem by Cathaoir Mac Cába		1736	(B.Á.C.: Comhartha na dTrí gCoinneal, 1940)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2058
2079	A Poem by Domhnall Ó Cuilleannáin	Domhnall Ó Cuileannáin	1786	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2079
2041	A Poem by Piaras Feiritéar	Feiritéar, Piaras	1650	(B.Á.C.: A.R.É., 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2041
2083	A Poem by Seán Clárach	Mac Domhnaill, Seán Clárach	1754	(B.Á,C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2083
1988	A Poem by Seán Ó Neachtain	Ó Neachtain, Seán	1717	(B.Á.C.: NUI, 1975-1976)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1988
2328	A Poem by Tadhg Ó Dálaigh	Ó Dálaigh, Tadhg (mac Diarmada Óig)	1618	(Gaillimh: Galway Archaeological and Historical Society, 1917)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2328
2329	A Poem on Seafraidh Ó Donnchadha an Ghleanna		1642	(Trá Lí: Cumann Seandálaíochta is Staire Chiarraí, 1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2329
1967	A Poem on the Downfall of the Gaoidhil		1631	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1967
2032	A Poem on the End of Patronage		1630	(B.Á.C.: NUI, 1999)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2032
489	A Poem on the Í Néill	Ó Gnímh, Fear Flatha	1608	(B.Á.C.: I.A.B., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=489
2216	A Poet's Manuscript	Mac Conmara, Donnchadh Ruadh	1758	(Má Nuadhat: Cuallacht Chuilm Cille, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2216
1907	A Pretended Robbery	Ó Heóghusa, Eochaidh	1612	(B.Á.C.: NUI, 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1907
2474	Pádraig Mac a Liondain: Dánta	Mac a Liondain, Pádraig	1733	(B.Á.C.: An Clóchomhar Tta, 1977)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2474
2466	Pádraig Piarais Cúndún	Cúndún, Pádraig Piarais	1812	(B.Á.C.: O.S., 1932)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2466
2383	Pairlement Chloinne Tomáis	Anaithnid	1615	(B.Á.C.: I.A.B., l98l)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2383
2176	Páis ár dTighearna		1822	(B.Á.C.: Connradh Chuilm Naomhtha, 1910)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2176
2903	Papers on Irish Idiom	O'Leary, Peter Canon	1926	Browne and Nolan Limited	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2903
363	Párlaimint na bhFigheadóirí	de Barra, Dáith	1845	(B.Á.C.: Cuideachta Bhanba 1902-06)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=363
2395	Párliament na mBan	Ó Colmáin, Domhnall	1767	(B.Á.C.: I.A.B., l952)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2395
2346	Parrthas an Anma	Gearnon, Antoin	1645	(B.Á.C.: I.A.B., 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2346
2198	Particulars of Clare Poets	Anaithnid	1853	(B.Á.C.: Cuallacht Chuilm Cille, 1917)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2198
2402	Pastoral Letter	Ó Scoireadh, Séamas	1825	(B.Á.C.: Thomas Courtney, 1825)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2402
2502	Peadar Ó Doirnín	Ó Doirnín, Peadar	1769	(B.Á.C.: O.S., 1969)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2502
2422	Peadar Ó Doirnín: Amhráin	Ó Doirnín, Peadar	1769	(B.Á.C.: An Clóchomhar Tta, 1969)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2422
2323	Pláig Fhollasach, Pláig Choimhtheach		1848	(Corcaigh: Cumann Staire agus Seandálaíochta Chorcaí, 1997)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2323
1945	Poems from a Manuscript of Cathal Mac Muireadhaigh	Mac Muireadhaigh, Cathal	1630	(B.Á.C.: NUI, 1961-1963)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1945
1946	Poems from a Manuscript of Cathal Mac Muireadhaigh	Mac Muireadhaigh, Cathal	1630	(B.Á.C.: NUI, 1964-1966)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1946
520	Poems in Irish on 18th Century Priests		1744	(Muineachán: Cumann Seanchais Chlochair, 1955)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=520
2430	Poems of the O'Reillys		1620	(B.Á.C.: I.A.B., 1950)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2430
2514	Poems on the Butlers	Carney, James	1770	(B.Á.C.: I.A.B., 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2514
2540	Poets and Poetry of Munster	Anaithnid	1726	(B.Á.C.: John O'Daly, 1849)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2540
2827	Prátaí Mhichíl Thaidhg	Ua Dubhghaill, Séamus	1904	Gill, M.H. and Son, Ltd	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2827
2012	Prayers for O'Connell and Emancipation	Anaithnid	1828	(B.Á.C.: NUI, 1991)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2012
2190	Preface to Agallamh na bhFíoraon	Mac Cairteáin, Conchubhar	1704	(B.Á.C.: Cuallacht Chuilm Cille, 1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2190
1975	Príomhstair an Stocáin le Aodh MacDomhnaill	Mac Domhnaill, Aodh	1850	(B.Á.C.: NUI, 1971-1972)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1975
2733	Prosodia na Gaedhilge	Anaithnid	1710	(B.Á.C.: Ollsgoil na hÉireann, 1932)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2733
3224	Prosóid Gaedhilge	Ó Donnchadha, Tadhg	1925	Cló Ollscoile Chorcaighe	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3224
3891	Provincialisms and Dialects	O'Flynn, John	1910	Gill, M. H. and Son, Limited	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3891
2726	Purgadóir Phádraig Naomhtha		1766	(B.Á.C.: Ollsgoil na hÉireann, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2726
2155	An Raoilé agus an tArbhar i nGort Dé	Paodhar, Muiris	1834	(B.Á.C.: Browne and Nolan Limited, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2155
2539	Raiftearaí: Amhráin agus Dánta	Raiftearaí, Antaine	1835	Clóchomhar, An	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2539
2475	Rainn agus Amhráin		1700	(B.Á.C.: Brún agus Ó Nóláin Teor, 1925)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2475
1884	Rann Fáin	Ó Murchadha, Gearóid	1718	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1884
1885	Rann Fáin	Ó Murchadha, Gearóid	1718	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1885
3150	Reacaireacht Ghrinn na Tuaithe	Ó Conchubhar, Tadhg	1925	Brún is Ó Nualláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3150
2447	Reidh-leighin ar Ghnothuibh Cearba	Ó Coinniallain, Tadhg	1835	(B.Á.C.: R. Graisberridhe, 1835)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2447
3077	Réilthíní Óir I	Mac Clúin, Seoirse, An tAthair	1922	Comhlucht Oideachais na h-Éireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3077
3078	Réilthíní Óir II	Mac Clúin, Seoirse, An tAthair	1922	Comhlucht Oideachais na h-Éireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3078
4221	Religious Poems by Micheál Óg Ó Longain	Micheál Óg Ó Longain	1805	B.Á.C.: Brún agus Ó Nualláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4221
2148	Religious Poems by Micheál Óg Ó Longáin	Ó Longáin, Micheál Óg	1802	(B.Á.C.: Browne and Nolan Limited, 1914)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2148
2149	Religious Poems of Micheál Óg Ó Longáin	Ó Longáin, Micheál Óg	1805	(B.Á.C.: Browne and Nolan Limited, 1914)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2149
2554	Reliques of Irish Poetry	Charlotte Brooke	1789	(B.Á.C.: George Bonham, 1789)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2554
365	Revelation of Christ's Wounds		1665	(B.Á.C.: An Cumann le Béaloideas Éireann, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=365
2182	Riaghlacha agus Orduighthe	Anaithnid	1806	(B.Á.C.: Connradh Chuilm Naomhtha, 1911)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2182
1951	Rialacha do Chúirt Éigse i gConndae an Chláir	Ó Míodhcháin, Tomás	1780	(B.Á.C.: NUI, 1964-1966)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1951
2347	Rialachas San Froinsias		1641	(B.Á.C.: I.A.B., 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2347
3903	Richard Weston agus 'Beir mo Bheannacht go Dundalk'		1769	(Ard Mhacha: Cumann Seanchais Ard Mhacha, 1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3903
2436	Riocard Bairéad: Amhráin	Bairéad, Riocard	1819	(B.Á.C.: An Clóchomhar Tta, 1978)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2436
2007	Roinnt Amhrán ar Comhfhoirm ón Seachtú Aois Déag	Anaithnid	1696	(B.Á.C.: NUI, 1989)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2007
2745	Róisín Bán an tSléibhe	Tóibín, Nioclás 1890-1966	1923	Comhlacht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2745
3497	Róisín Fiain na Mara	Mac Clúin, An t-Ath. Seoirse	1924	Brún agus Ó Nóláin Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3497
172	Rubáiiát Omár Caiiám ó Naíseápúr	Mhic Gearailt, Eadbhard (a d'aistrigh go Béarla)	1920	Mártan Lester, Tta.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=172
498	Rudimenta Physionomae	Anaithnid	1583	(B.Á.C.: I.A.B., 1963)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=498
1956	A Satirical Poem on Franciscan Friars	Máirtín, Seón	1700	(B.Á.C.: NUI, 1967-1968)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1956
1912	A Sermon for Good Friday by Father Michael Walsh of Sneem	Anaithnid	1848	(B.Á.C.: NUI, 1944)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1912
497	A Seventeenth Century Legal Document	Anaithnid	1675	(B.Á.C.: I.A.B., 1960)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=497
1993	A Seventeenth century Translation of the First Psalm		1682	(B.Á.C. NUI, 1977-1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1993
1949	A Seventeenth-Century Criticism of Keating	Anaithnid	1695	(B.Á.C.: NUI, 1964-1966)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1949
4217	A Soldier's Letter Home			B.Á.C.: NUI, 1991	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4217
2075	A Song by Richard Barrett	Bairéad, Riocard	1819	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2075
1971	A Specimen of Drogheda Irish	Anaithnid	1851	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1971
2173	A Specimen of Eighteenth-Century Irish	Ó Gadhra, Seán	1720	(B.Á.C.: Connradh Chuilm Naomhtha, 1909)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2173
1948	A Specimen of Kilkenny Irish		1709	(B.Á.C.: NUI, 1964-1966)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1948
3972	A Speech in Irish on Repeal	Anaithnid	1843	(B.Á.C.: Coláiste Phádraig, 1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3972
1883	A Student's Voyage	Ó Neachtain, Tadhg	1728	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1883
3321	An Salfáthóir Gaedhealach	Ó hAodha, Tomás	1922	Gill, M. H. & a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3321
3525	An Seanchaidhe	Ó Dubhda, Peadar	1915	Dundalgan Press	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3525
436	An Sgeuluidhe Gaodhalach I,II,III	De hÍde, Dubhghlas	1895	Oberthür	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=436
2665	An Sgoláire Bocht agus Sgéalta Eile	Ó Conaire, Pádraig	1913	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2665
2857	An Sprid	O'Leary, Peter, Rev.	1902	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2857
2313	Saltair Mhuire	Céitinn, Seathrún	1630	(B.Á.C.: Dominican Fathers, 1909)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2313
2312	Saltair Mhuire	Céitinn, Seathrún	1640	(B.Á.C.: Dominican Fathers, 1909)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2312
9	Saltair Mhuire	Céitinn, Seathrún	1908	(B.Á.C.: Dominican Fathers, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=9
10	Saltair Mhuire	Céitinn, Seathrún	1908	(B.Á.C.: Dominican Fathers, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=10
11	Saltair Mhuire	Céitinn, Seathrún	1908	(B.Á.C.: Dominican Fathers, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=11
12	Saltair Mhuire	Céitinn, Seathrún	1908	(B.Á.C.: Dominican Fathers, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=12
13	Saltair Mhuire	Céitinn, Seathrún	1908	(B.Á.C.: Dominican Fathers, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=13
2204	Saoghal an Duine	Ó Longáin, Micheál Óg	1828	(Má Nuad: Cuallacht Chuilm Cille, 1925)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2204
2685	Saoghal Éanacha	Mac Giollarnáth, Seán	1925	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2685
3533	Saothar ár Sean i gCéin	Ó Ceallaigh, Seán	1904	Gill, M. H. agus a Mhac, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3533
2495	Saothar Filidheachta an Athar Pádraigín Haicéad	Haicéad, Pádraigín	1658	(B.Á.C.: M.H. Gill agus a mhic Teor, 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2495
3569	Saothar Suadha : Cuid a Dó	Údair éagsúla	1912	Muinntir an Ghoill	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3569
3568	Saothar Suadha : Cuid a hAon	Údair éagsúla.	1908	Muinntir an Ghoill	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3568
1938	Saothrach Bocht an Domhan-so		1619	(B.Á.C.: NUI, 1958-1961)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1938
2344	Scáthán Shacramuinte na hAithridhe	Mac Aingil, Aodh	1618	(B.Á.C.: I.A.B., 1952)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2344
3685	Scéalta Andeas	Údair éagsúla	1920	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3685
3087	Sceulta Mhicil Uí Mhuirgheasa ón Rinn	Ó Muirgheasa, Micil	1923	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3087
2217	Sciath Mhuire	Anaithnid	1844	(Má Nuad: Cuallacht Chuilm Cille, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2217
1997	Scoggin in Éirinn	Anaithnid	1652	(B.Á.C.: NUI, 1980-1981)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1997
2804	Scríbhne Risteard de Hindeberg	In eagar ag Seán Ó Cuirrín	1924	Brún & Nualán	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2804
1989	Scríobhaí i bPríosún 1816		1816	(B.Á.C.: NUI, 1975-1976)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1989
2865	Seabhac na Ceathramhan Caoile	Ó hAodha, Tomás	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2865
3975	Seacaibíteachas Thaidhg Uí Neachtain	Ó Neachtain, Tadhg	1722	(B.Á.C.: Coláiste Phádraig, 1992)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3975
4116	Seachrán Chairn tSiadhail	Údair éagsúla, in eagar ag Seosamh Laoide	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4116
2243	Seachrán Srianach, 1642	Anaithnid	1642	(Má Nuad: Cuallacht Chuilm Cille, 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2243
2620	Seacht mBuaidh an Eirghe Amach	Ó Conaire, Pádraic	1918	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2620
2753	Séadna	Ua Laoghaire, Peadar, An tAthair	1904	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2753
2854	Seaghán an Díomais(Shane the Proud)	Ó Séaghdha, Pádraig	1901	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2854
2858	Seaghán na Scuab	Ó hAodha, Tomás	1904	Connradh na Gaedhilge, M.H. Gill agus a mhac, Muinntir Fheallamhain, An Cló	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2858
2425	Séamas Dall Mac Cuarta	Mac Cuarta, Séamas Dall	1733	(B.Á.C.: An Clóchomhar Tta, 1971)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2425
2213	Séamas Mac Coitir cct.	Mac Coitir, Séamus	1720	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2213
2421	Séamas Mac Giolla Choille	Mac Giolla Choille, Séamas	1828	(B.Á.C.: An Clóchomhar Tta, 1972)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2421
1915	Séamus Mac Cruitín cct.		1855	(B.Á.C.: NUI, 1944)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1915
2178	Séamus MacCuirtín ro chan ar Uilliam mac an Ghabhann uí Bhriain	Mac Cruitín, Séamas	1848	(B.Á.C.: Connradh Chuilm Naomhtha, 1910)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2178
